,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
188, Có,0 pn, MS157925,,None,,2 t, 78 m,Sổ đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/561/rivera-park.jpg, Không," Cho thuê căn hộ Riverpak Sài Gòn - 7/28 Thành Thái, Phường 14, Quận 10. DT: 78m2, 2pn, 2wc", Không,0, 0 m,7a thành thái, Không,"Cho thuê căn hộ Riverpak Sài Gòn - 7/28 Thành Thái, Phường 14, Quận 10. DT: 78m2, 2pn, 2wc",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-riverpak-sai-gon-728-thanh-thai-phuong-14-quan-10-dt-78m2-2pn-2wc/157925, 75 m, 0 m,14,10,Hồ Chí Minh,None
189, Có,0 pn, MS157919,,None,,2 t, 65 m,Sổ đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/561/a21060b2064cfc12a55d.jpg, Không," Cần cho thuê gấp Căn Hộ RichStar Novaland. Quận Tân Phú. Diện tích: 65m2, 2 pn,2wc,nội thất cơ bản", Không,0, 0 m,162, Không,"Cần cho thuê gấp Căn Hộ RichStar Novaland. Quận Tân Phú. Diện tích: 65m2, 2 pn,2wc,nội thất cơ bản",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/can-cho-thue-gap-can-ho-richstar-novaland-quan-tan-phu-dien-tich-65m2-2-pn2wcnoi-that-co-ban/157919, 65 m, 0 m,Hiệp Tân,Tân Phú,Hồ Chí Minh,None
190, Không,0 pn, MS157878,,None,,0, 30 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7306/z4201598760321-7115e3dd1a002435e14a7ddd75aaa61e.jpg, Có, Bán Studio 30m2 tại Vinhomes Grand Park đã có sổ Hồng vay bank lãi suất thấp, Không,1300000000, 1 m,Đường 1 Long Thạnh Mỹ, Không,Bán Studio 30m2 tại Vinhomes Grand Park đã có sổ Hồng vay bank lãi suất thấp,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-studio-30m2-tai-vinhomes-grand-park-da-co-so-hong-vay-bank-lai-suat-thap/157878, 30 m, 0 m,Long Thạnh Mỹ,9,Hồ Chí Minh,None
191, Không,0 pn, MS157874,,Siêu phẩm Hoa Hậu dự án Le grand Jardin Sài Đồng Long Biên ra mắt thị trường với chính sách cực khủng :,,0, 205 m,sổ đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/5817/z4183785265112-1a86e30fc417b50c37e057eed23b8f95.jpg, Không," Mở bán căn hoa hậu tòa L2 view hồ Sài Đồng, chiết khấu 7%, HTLS 0% 14 tháng", Không,5000000000000000, 0 m,no15/16 Khu đô thị Sài Đồng, Không,"Mở bán căn hoa hậu tòa L2 view hồ Sài Đồng, chiết khấu 7%, HTLS 0% 14 tháng",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/mo-ban-can-hoa-hau-toa-l2-view-ho-sai-dong-chiet-khau-7-htls-0-14-thang/157874, 105 m, 0 m,Sài Đồng,Long Biên,Hà Nội,None
192, Có, pn, MS157721,,"Bàn giao nội thất sang xịn: Trần thạch cao, hệ thống đèn chiếu sáng, đầy đủ thiết bị vệ sinh, sàn gỗ full, cửa khóa từ,....",,2 t, 83 m,Sổ đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/8885/1j9a3199.jpg, Có, Bán căn 2 ngủ rẻ nhất KĐT Tứ Hiệp - Căn hộ đã có sổ - nhận nhà ở ngay - có nội thất, Không,2300000000, 0 m,"Tứ Hiệp, Thanh Trì, HN", Không,Bán căn 2 ngủ rẻ nhất KĐT Tứ Hiệp - Căn hộ đã có sổ - nhận nhà ở ngay - có nội thất,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-2-ngu-re-nhat-kdt-tu-hiep-can-ho-da-co-so-nhan-nha-o-ngay-co-noi-that/157721, 83 m, 0 m,Tứ Hiệp,Thanh Trì,Hà Nội,None
193, Có,3 pn, MS157847,,Xem video chi tiết: ,,2 t, 96 m,Sổ Đỏ, Có, 17 m,https://nhadat24h.net.vn/storage/product/9324/6a3d30d24b5d9603cf4ccccccccccccccccc.jpg, Có," Bán căn góc 3PN, 2WC - 96m² thông thuỷ chỉ 4 tỷ 250 (có sổ đỏ) bao phí.
CĂN GÓC TOÀ R1.", Không,4250000000, 3 m,Đường An Dương Vương Bưởi, Không,"Bán căn góc 3PN, 2WC - 96m² thông thuỷ chỉ 4 tỷ 250 (có sổ đỏ) bao phí.
CĂN GÓC TOÀ R1.",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-goc-3pn-2wc-96m2-thong-thuy-chi-4-ty-250-co-so-do-bao-phi-can-goc-toa-r1/157847, 96 m, 5 m,Bưởi,Tây Hồ,Hà Nội,An Dương Vương
194, Có,1 pn, MS157714,,None,Tây Nam,2 t, 60 m,Sổ Đỏ, Có, 12 m,https://nhadat24h.net.vn/storage/product/8998/1.jpg, Có," Bán CH 69m2 2 PN 2VS tòa nhà M2 chung cư Mipec Kiến Hưng, giá 1,8 tỷ Lh: 0333846866 - Full đồ về ở ngay", Không,1800000000, 10 m,Đường Lê Xuân Điệp Kiến Hưng, Không,"Bán CH 69m2 2 PN 2VS tòa nhà M2 chung cư Mipec Kiến Hưng, giá 1,8 tỷ Lh: 0333846866 - Full đồ về ở ngay",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-ch-69m2-2-pn-2vs-toa-nha-m2-chung-cu-mipec-kien-hung-gia-18-ty-lh-0333846866-full-do-ve-o-ngay/157714, 60 m, 5 m,Kiến Hưng,Hà Đông,Hà Nội,Lê Xuân Điệp
195, Có,4 pn, MS157795,,"🍀 Căn hộ cao cấp nhất cuối cùng tại Hà Đông, view trọn hồ Văn Quán:",Đông Nam,8 t, 91 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/8998/20230321152048-0a80-wm.jpg, Có," Cực Hot! Dự Án Grand Sunlake 91m2, 3PN, Sở hữu vĩnh viễn giá chỉ 3 tỷ, Q.Hà Đông- Tiện ích vượt trội LH: 0333846866", Không,3000000000, 50 m,Đường Nguyễn Khuyến Văn Quán, Không,"Cực Hot! Dự Án Grand Sunlake 91m2, 3PN, Sở hữu vĩnh viễn giá chỉ 3 tỷ, Q.Hà Đông- Tiện ích vượt trội LH: 0333846866",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/cuc-hot-du-an-grand-sunlake-91m2-3pn-so-huu-vinh-vien-gia-chi-3-ty-qha-dong-tien-ich-vuot-troi-lh-0333846866/157795, 91 m, 9 m,Văn Quán,Hà Đông,Hà Nội,Nguyễn Khuyến
196, Có,3 pn, MS157968,,None,,2 t, 86 m,Sổ Đỏ, Có, 17 m,https://nhadat24h.net.vn/storage/product/9324/z4202063771136-e9d8c9863141503f2275d464b35c0818.jpg, Có, Cần bán Căn góc toà C - Chung cư Mỹ Đình 1 - Mặt đường Nguyễn Cơ Thạch, Không,2900000000, 3 m,Đường Nguyễn Cơ Thạch Cầu Diễn, Không,Cần bán Căn góc toà C - Chung cư Mỹ Đình 1 - Mặt đường Nguyễn Cơ Thạch,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/can-ban-can-goc-toa-c-chung-cu-my-dinh-1-mat-duong-nguyen-co-thach/157968, 86 m, 5 m,Cầu Diễn,Nam Từ Liêm,Hà Nội,Nguyễn Cơ Thạch
197, Có,0 pn, MS157973,,Thiết kế căn 2PN + 2WC với 94m².,,2 t, 94 m,Sổ đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/8885/1j9a3199-1.jpg, Có," Tecco Garden. Bán gấp căn hộ 94m2 full đồ, 2.3 tỷ cách bến xe Nước Ngầm 4km", Không,2300000000, 0 m,"Tứ Hiệp, Thanh Trì, HN", Không,"Tecco Garden. Bán gấp căn hộ 94m2 full đồ, 2.3 tỷ cách bến xe Nước Ngầm 4km",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/tecco-garden-ban-gap-can-ho-94m2-full-do-23-ty-cach-ben-xe-nuoc-ngam-4km/157973, 94 m, 0 m,Tứ Hiệp,Thanh Trì,Hà Nội,None
198, Có,11 pn, MS157983,,None,,2 t, 77 m,Sổ Đỏ, Có, 15 m,https://nhadat24h.net.vn/storage/product/8926/36.jpg, Có, Bán căn hộ chung cư 2pn tòa vinaconex 7 Cầu Diễn, Không,2400000000, 1 m,Đường K2 Cầu Diễn, Không,Bán căn hộ chung cư 2pn tòa vinaconex 7 Cầu Diễn,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-chung-cu-2pn-toa-vinaconex-7-cau-dien/157983, 77 m, 6 m,Cầu Diễn,Nam Từ Liêm,Hà Nội,K2
199, Không,0 pn, MS157931,,None,,0, 30 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7306/z4146196523759-facd6629b9dcfadaecefe67fc37ffdbf.jpg, Có, Bán 1 pn 48 m2 VHGP quận 9 đã có sổ vay bank tốt, Không,1755000000, 1 m,Đường 1 Long Thạnh Mỹ, Không,Bán 1 pn 48 m2 VHGP quận 9 đã có sổ vay bank tốt,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-1-pn-48-m2-vhgp-quan-9-da-co-so-vay-bank-tot/157931, 30 m, 0 m,Long Thạnh Mỹ,9,Hồ Chí Minh,None
200, Có,2 pn, MS158018,,None,Đông Bắc,2 t, 82 m,Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/9346/z4186131974920-d594a6710f39a38cbf2c2886f3623353.jpg, Có, CHUYỂN CƯ BÁN GÂP CĂN SHOPHOUSE EHOMG KHANG ĐIỀN: KD TỐT, Không,3200000000, 10 m,Đường Dương Đình Hội Phước Long B, Không,CHUYỂN CƯ BÁN GÂP CĂN SHOPHOUSE EHOMG KHANG ĐIỀN: KD TỐT,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/chuyen-cu-ban-gap-can-shophouse-ehomg-khang-dien-kd-tot/158018, 82 m, 12 m,Phước Long B,9,Hồ Chí Minh,None
201, Có,15 pn, MS158219,,None,,2 t, 77 m,Sổ Hồng, Có, 15 m,https://nhadat24h.net.vn/storage/product/8926/65-2.jpg, Có, Bán căn hộ Vinaconex 7 diện tích 77m2.  số 34 Cầu Diễn. Nam Từ Liêm.Hà Nội., Không,2400000000, 1 m,Đường Hàm Nghi Cầu Diễn, Không,Bán căn hộ Vinaconex 7 diện tích 77m2.  số 34 Cầu Diễn. Nam Từ Liêm.Hà Nội.,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-vinaconex-7-dien-tich-77m2-so-34-cau-dien-nam-tu-liemha-noi/158219, 77 m, 6 m,Cầu Diễn,Nam Từ Liêm,Hà Nội,Hàm Nghi
202, Không,0 pn, MS158327,,None,,0, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/2229/z4204508067283-74919bb236083d2543b25c56d265a0e8.jpg, Có, Căn hộ FPT Plaza 1 - nơi bạn tìm kiếm sự hoàn hảo, Không,1700000000, 1 m,Đường Võ Qúy Huân Hòa Hải, Không,Căn hộ FPT Plaza 1 - nơi bạn tìm kiếm sự hoàn hảo,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/can-ho-fpt-plaza-1-noi-ban-tim-kiem-su-hoan-hao/158327, 0 m, 0 m,Hoà Hải,Ngũ Hành Sơn,Đà Nẵng,None
203, Có,1 pn, MS158334,,None,Tây Nam,2 t, 60 m,Sổ Đỏ, Có, 12 m,https://nhadat24h.net.vn/storage/product/8998/chung-cu-mipec-3.jpg, Có," Chính chủ bán Chung cư Mipec Kiến Hưng 60m2 2 PN 1VS full nội thất giá 1,75tỷ bao phí sang tên LH: 0333846866", Không,1749000000, 12 m,Đường Lê Xuân Điệp Kiến Hưng, Không,"Chính chủ bán Chung cư Mipec Kiến Hưng 60m2 2 PN 1VS full nội thất giá 1,75tỷ bao phí sang tên LH: 0333846866",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/chinh-chu-ban-chung-cu-mipec-kien-hung-60m2-2-pn-1vs-full-noi-that-gia-175ty-bao-phi-sang-ten-lh-0333846866/158334, 60 m, 5 m,Kiến Hưng,Hà Đông,Hà Nội,Lê Xuân Điệp
204, Có,16 pn, MS158318,,None,,1 t, 51 m,Sổ Hồng, Có, 10 m,https://nhadat24h.net.vn/storage/product/8926/219.jpg, Có, Do cần tiền đầu tư nên tôi cần bán căn hộ vinhhome gardenia tòa A3., Không,2400000000, 1 m,Đường Hàm Nghi Cầu Diễn, Không,Do cần tiền đầu tư nên tôi cần bán căn hộ vinhhome gardenia tòa A3.,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/do-can-tien-dau-tu-nen-toi-can-ban-can-ho-vinhhome-gardenia-toa-a3/158318, 51 m, 5 m,Cầu Diễn,Nam Từ Liêm,Hà Nội,Hàm Nghi
206, Có,0 pn, MS158325,,"Liên hệ Mr. Tú: 0977 733 037 (imess, zalo, call)",Đông Nam,3 t, 115 m,sổ đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/8032/z3869248223247-5d9adb12995bf7f507cc15c54aeb80ae.jpg, Có," Cho thuê căn hộ 115m2 3PN tại D. Le Roi Solei - 59 Xuân Diệu, Tây Hồ, Hà Nội", Có,0, 0 m,59 Xuân Diệu, Có,"Cho thuê căn hộ 115m2 3PN tại D. Le Roi Solei - 59 Xuân Diệu, Tây Hồ, Hà Nội",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-115m2-3pn-tai-d-le-roi-solei-59-xuan-dieu-tay-ho-ha-noi/158325, 115 m, 0 m,Quảng An,Tây Hồ,Hà Nội,Xuân Diệu
207, Có,3 pn, MS158349,,None,,2 t, 112 m,Sổ Đỏ, Có, 19 m,https://nhadat24h.net.vn/storage/product/9324/dbe57e79bde260bc39f33532.jpg, Có," BÁN CĂN CHUNG CƯ CAO CẤP GOLDEN LAND ( Hoàng Huy ) Quận Thanh Xuân, Hà Nội", Không,4500000000, 3 m,Đường Nguyễn Trãi Thanh Xuân Trung, Không,"BÁN CĂN CHUNG CƯ CAO CẤP GOLDEN LAND ( Hoàng Huy ) Quận Thanh Xuân, Hà Nội",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-chung-cu-cao-cap-golden-land-hoang-huy-quan-thanh-xuan-ha-noi/158349, 112 m, 6 m,Thanh Xuân Trung,Thanh Xuân,Hà Nội,Nguyễn Trãi
208, Không,0 pn, MS158324,,Căn hộ cho thuê tại 59 Xuân Diệu - Tân Hoàng Minh.,,0, 115 m,sổ đỏ, Không, 0 m,https://nhadat24h.net.vn/, Không," Cho thuê gấp căn hộ tại Tân Hoàng Minh, 59 Xuân Diện. DT 80m2, 2PN, full đồ, giá 17tr/tháng", Không,0, 0 m,59 Xuân Diệu, Không,"Cho thuê gấp căn hộ tại Tân Hoàng Minh, 59 Xuân Diện. DT 80m2, 2PN, full đồ, giá 17tr/tháng",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/cho-thue-gap-can-ho-tai-tan-hoang-minh-59-xuan-dien-dt-80m2-2pn-full-do-gia-17trthang/158324, 0 m, 0 m,Quảng An,Tây Hồ,Hà Nội,None
209, Có,1 pn, MS158363,,None,,2 t, 55 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/1610/329007353-1094619758605662-8793741135329919454-n-1.jpg, Có, Bán chung cư siêu rẻ 55m2 1.05tỷ ngõ 68 Cầu Giấy(2PN+1PK+Bếp+2WC)0934266313, Không,1050000000, 5 m,Đường Cầu Giấy Quan Hoa, Không,Bán chung cư siêu rẻ 55m2 1.05tỷ ngõ 68 Cầu Giấy(2PN+1PK+Bếp+2WC)0934266313,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-chung-cu-sieu-re-55m2-105ty-ngo-68-cau-giay2pn1pkbep2wc0934266313/158363, 55 m, 4 m,Quan Hoa,Cầu Giấy,Hà Nội,Cầu Giấy
210, Có,1 pn, MS158378,,None,,2 t, 55 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/1612/329007353-1094619758605662-8793741135329919454-n-2.jpg, Có, Bán chung cư siêu rẻ ngõ 68 Cầu Giấy 55m2 1.05tỷ (2PN+1PK+Bếp+2WC) 0337628046, Không,1050000000, 5 m,Đường Cầu Giấy Quan Hoa, Không,Bán chung cư siêu rẻ ngõ 68 Cầu Giấy 55m2 1.05tỷ (2PN+1PK+Bếp+2WC) 0337628046,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-chung-cu-sieu-re-ngo-68-cau-giay-55m2-105ty-2pn1pkbep2wc-0337628046/158378, 55 m, 4 m,Quan Hoa,Cầu Giấy,Hà Nội,Cầu Giấy
211, Có,1 pn, MS158374,,"- Sổ đỏ chính chủ, pháp lý chuẩn. sẵn giao dịch",,2 t, 55 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/1613/329007353-1094619758605662-8793741135329919454-n-1.jpg, Có, Bán chung cư siêu rẻ ngõ 68 Cầu Giấy 55m2 1.05tỷ (2PN+1PK+Bếp+2WC)0934266313, Không,1050000000, 5 m,Đường Cầu Giấy Quan Hoa, Không,Bán chung cư siêu rẻ ngõ 68 Cầu Giấy 55m2 1.05tỷ (2PN+1PK+Bếp+2WC)0934266313,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-chung-cu-sieu-re-ngo-68-cau-giay-55m2-105ty-2pn1pkbep2wc0934266313/158374, 55 m, 4 m,Quan Hoa,Cầu Giấy,Hà Nội,Cầu Giấy
212, Có,1 pn, MS158433,,"- Vị trí: Căn hộ Lâm Sản số 7 Trung Liệt, Sát Ủy Ban Phường Trung Liệt, xung quanh toàn phố VIP",,3 t, 70 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/3860/1-33.jpg, Có," 💥 Chỉ 1.75 Tỷ - Căn hộ Tập thể Lâm Sản Trung Liệt, Đống Đa, 70m2 3PN, SĐCC 💥", Không,1750000000, 30 m,Đường Trung Liệt Trung Liệt, Không,"💥 Chỉ 1.75 Tỷ - Căn hộ Tập thể Lâm Sản Trung Liệt, Đống Đa, 70m2 3PN, SĐCC 💥",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/chi-175-ty-can-ho-tap-the-lam-san-trung-liet-dong-da-70m2-3pn-sdcc/158433, 70 m, 0 m,Trung Liệt,Đống Đa,Hà Nội,Trung Liệt
213, Có,1 pn, MS158365,,None,,2 t, 55 m,Sổ Đỏ, Có, 16 m,https://nhadat24h.net.vn/storage/product/1611/329007353-1094619758605662-8793741135329919454-n-1.jpg, Có, Bán chung cư siêu rẻ 55m2 1.05tỷ ngõ 68 Cầu Giấy(2PN+1PK+Bếp+2WC) 0337628046, Không,1050000000, 5 m,Đường Cầu Giấy Quan Hoa, Không,Bán chung cư siêu rẻ 55m2 1.05tỷ ngõ 68 Cầu Giấy(2PN+1PK+Bếp+2WC) 0337628046,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-chung-cu-sieu-re-55m2-105ty-ngo-68-cau-giay2pn1pkbep2wc-0337628046/158365, 55 m, 4 m,Quan Hoa,Cầu Giấy,Hà Nội,Cầu Giấy
214, Có,2 pn, MS158339,,None,,2 t, 70 m,Sổ Đỏ, Có, 14 m,https://nhadat24h.net.vn/storage/product/9324/z4205127618262-f0d59e91a52fd6f351d198275b7bcd99.jpg, Có, Chính chủ cần bán gấp chung cư giá rẻ chỉ hơn 2 tỷ địa chỉ: Toà Ct2 Cc Thái Hà 43 Phạm Văn Đồng Hn, Không,2500000000, 3.5 m,Đường An Dương Vương Cổ Nhuế 1, Không,Chính chủ cần bán gấp chung cư giá rẻ chỉ hơn 2 tỷ địa chỉ: Toà Ct2 Cc Thái Hà 43 Phạm Văn Đồng Hn,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/chinh-chu-can-ban-gap-chung-cu-gia-re-chi-hon-2-ty-dia-chi-toa-ct2-cc-thai-ha-43-pham-van-dong-hn/158339, 70 m, 5 m,None,None,Hà Nội,None
215, Không,0 pn, MS158404,,None,,0, 69 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/9302/z4183243177925-8aaf66d5eaf2f4fe46763e746d14a122-1.jpg, Có," Bán căn lửng Chung cư Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú", Không,0, 1 m,Đường C4 Hiệp Tân, Không,"Bán căn lửng Chung cư Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-lung-chung-cu-tay-thanh-phuong-tay-thanh-quan-tan-phu/158404, 69 m, 0 m,Hiệp Tân,Tân Phú,Hồ Chí Minh,C4
216, Có,0 pn, MS158507,,"Liên hệ Mr. Tú: 0977 733 037 (imess, zalo, call)",,3 t, 119 m,sổ đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/8032/z3869248191881-08671b59e595d6f39301d133344567af-1.jpg, Có, Cần cho thuê gấp căn hộ 119m2 3PN Full đồ tại Grandeur 138B Giảng Võ, Có,0, 0 m,138B Giảng Võ, Có,Cần cho thuê gấp căn hộ 119m2 3PN Full đồ tại Grandeur 138B Giảng Võ,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/can-cho-thue-gap-can-ho-119m2-3pn-full-do-tai-grandeur-138b-giang-vo/158507, 115 m, 0 m,Kim Mã,Ba Đình,Hà Nội,Giảng Võ
217, Có,5 pn, MS158558,,None,,3 t, 92 m,Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/8926/184.jpg, Có, Bán căn hộ CT5 Mỹ ĐÌnh 2. chủ đầu tư HUD xây dựng.chất lượng tương đường chung cư cao cấp, Không,2700000000, 1 m,Đường Nguyễn Cơ Thạch Mỹ Đình 2, Không,Bán căn hộ CT5 Mỹ ĐÌnh 2. chủ đầu tư HUD xây dựng.chất lượng tương đường chung cư cao cấp,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-ct5-my-dinh-2-chu-dau-tu-hud-xay-dungchat-luong-tuong-duong-chung-cu-cao-cap/158558, 92 m, 5 m,Mỹ Đình 2,Nam Từ Liêm,Hà Nội,Nguyễn Cơ Thạch
218, Có,1 pn, MS158437,,CHUNG CƯ CAO CẤP - TIỆN ÍCH NGẬP TRÀN,,2 t, 71 m,sổ đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5790/sun-grand-city-1.jpg, Có," BÁN CĂN HỘ CHUNG CƯ CAO CẤP SUN GRAND CITY, S 71M, 2PN, 2 BAN CÔNG, VIEW NHẠC NƯỚC, GIÁ CHỈ 5 TỶ 65", Có,5650000000, 2.5 m,Hai Bà Trưng, Có,"BÁN CĂN HỘ CHUNG CƯ CAO CẤP SUN GRAND CITY, S 71M, 2PN, 2 BAN CÔNG, VIEW NHẠC NƯỚC, GIÁ CHỈ 5 TỶ 65",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-chung-cu-cao-cap-sun-grand-city-s-71m-2pn-2-ban-cong-view-nhac-nuoc-gia-chi-5-ty-65/158437, 71 m, 8 m,Bạch Đằng,Hai Bà Trưng,Hà Nội,Lương Yên
219, Có,0 pn, MS158511,,None,,2 t, 71 m,sổ hồng, Không, 0 m,https://nhadat24h.net.vn/storage/product/561/srictsa4.jpg, Không," Cần cho thuê căn Hộ 51F Chánh Hưng Quận 8 . Diện tích: 71m2, 2 pn, 1wc", Không,0, 0 m,P5Q8, Không,"Cần cho thuê căn Hộ 51F Chánh Hưng Quận 8 . Diện tích: 71m2, 2 pn, 1wc",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/can-cho-thue-can-ho-51f-chanh-hung-quan-8-dien-tich-71m2-2-pn-1wc/158511, 71 m, 0 m,05,8,Hồ Chí Minh,None
220, Có,1 pn, MS158530,,PHỐ CỔ NHỎ TIỀN - CĂN GÓC 2 THOÁNG - TIỆN ÍCH NGẬP TRÀN,,2 t, 63 m,sổ đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5790/nguyen-cong-tru-1-1.jpg, Có," BÁN CĂN HỘ CHUNG CƯ NGUYỄN CÔNG TRỨ, CĂN GÓC 2 THOÁNG, S 63M, 2PN, GIÁ CHỈ 3 TỶ 2", Có,3200000000, 2.5 m,Hai Bà Trưng, Có,"BÁN CĂN HỘ CHUNG CƯ NGUYỄN CÔNG TRỨ, CĂN GÓC 2 THOÁNG, S 63M, 2PN, GIÁ CHỈ 3 TỶ 2",Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-chung-cu-nguyen-cong-tru-can-goc-2-thoang-s-63m-2pn-gia-chi-3-ty-2/158530, 63 m, 5 m,Phố Huế,Hai Bà Trưng,Hà Nội,Nguyễn Công Trứ
221, Có,5 pn, MS158502,,None,,2 t, 75 m,Sổ Hồng, Có, 1 m,https://nhadat24h.net.vn/storage/product/9567/dd81b7ae3631b82ccaa2ccc745d941b51a906496.jpg, Có, Chính chủ cần bán gấp căn chung cư 75.71m2 ngay tại Trung Tâm Quận 1, Không,3000000000, 4 m,Đường Võ Văn Kiệt Cô Giang, Không,Chính chủ cần bán gấp căn chung cư 75.71m2 ngay tại Trung Tâm Quận 1,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/chinh-chu-can-ban-gap-can-chung-cu-7571m2-ngay-tai-trung-tam-quan-1/158502, 75 m, 1 m,Cô Giang,1,Hồ Chí Minh,Võ Văn Kiệt
222, Có,4 pn, MS161496,,None,,2 t, 69 m,Sổ Đỏ, Có, 1 m,https://nhadat24h.net.vn/storage/product/3219/340017233-1945410719156324-7145896619338916930-n.jpg, Có, Bán Căn Hộ Căn Góc Ct4A Vĩnh Điềm Trung Nha Trang, Không,1250000000, 8 m,Đường 1 Vĩnh ĐIềm Trung, Không,Bán Căn Hộ Căn Góc Ct4A Vĩnh Điềm Trung Nha Trang,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-can-goc-ct4a-vinh-diem-trung-nha-trang/161496, 69 m, 1 m,None,None,Khánh Hòa,None
223, Có,10 pn, MS161612,,None,,2 t, 77 m,Sổ Hồng, Có, 10 m,https://nhadat24h.net.vn/storage/product/8926/80.jpg, Có, Bán căn hộ vinaconex 7 - Nơi an cư lý tưởng cho gia đình bạn!, Không,2450000000, 1 m,Đường Hàm Nghi Mễ Trì, Không,Bán căn hộ vinaconex 7 - Nơi an cư lý tưởng cho gia đình bạn!,Cần bán căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-vinaconex-7-noi-an-cu-ly-tuong-cho-gia-dinh-ban/161612, 77 m, 7 m,Mễ Trì,Nam Từ Liêm,Hà Nội,Hàm Nghi
